PL	Customer Code	Order Number	Order Entry Date	Customer Wish Date	Confirmed Delivery Date	Requested Order Lead Time (in d)	Confirmed Order Lead Time (in d)	Agreed Liability (in w)	Order quantity	Product Information (Basic_Type)	Sales product
67	C7	1114471133	3.2018	5.2018	6.2018	70	92	(blank)	5000	BT91	SP524
67	C7	1114548598	4.2018	6.2018	9.2018	70	168	15	5000	BT97	SP70
67	C7	1114548598	4.2018	6.2018	9.2018	70	168	15	7500	BT97	SP70
67	C7	1114548598	4.2018	6.2018	9.2018	70	168	15	2500	BT97	SP70
67	C8	1114583606	4.2018	6.2018	6.2018	70	70	16	13000	BT159	SP6
67	C8	1114583637	4.2018	6.2018	6.2018	70	70	16	16000	BT159	SP6
67	C117	1114633128	4.2018	6.2018	6.2018	70	70	16	2500	BT91	SP524
67	C51	1114682487	5.2018	7.2018	7.2018	70	78	18	5000	BT89	SP308
67	C51	1114682487	5.2018	7.2018	7.2018	70	78	18	2500	BT89	SP308
67	C148	1114739765	5.2018	7.2018	7.2018	70	70	99	4000	BT159	SP6
67	C158	1114750279	6.2018	8.2018	8.2018	70	70	18	5000	BT83	SP504
67	C158	1114750279	6.2018	8.2018	8.2018	70	70	18	25000	BT83	SP504
67	C158	1114912036	6.2018	8.2018	8.2018	70	70	18	1000	BT85	SP91
67	C158	1114912039	6.2018	8.2018	8.2018	70	70	18	10000	BT49	SP250
67	C107	1114925525	6.2018	8.2018	8.2018	70	70	99	1000	BT8	SP16
67	C70	1114958963	7.2018	9.2018	10.2018	70	121	99	1000	BT41	SP212
67	C107	1114970156	7.2018	9.2018	9.2018	70	70	18	3000	BT85	SP91
67	C51	1114989358	7.2018	9.2018	9.2018	70	70	18	2500	BT45	SP155
67	C83	1115016433	7.2018	9.2018	10.2018	70	90	20	750	BT188	SP552
67	C13	1115040150	7.2018	9.2018	9.2018	70	70	99	1000	BT65	SP234
67	C18	1115058873	7.2018	9.2018	9.2018	70	73	18	5000	BT97	SP70
67	C70	1115061170	7.2018	9.2018	9.2018	70	70	99	1000	BT31	SP357
67	C107	1115144901	2.2019	4.2019	4.2019	70	70	99	5000	BT13	SP31
67	C7	1115162906	8.2018	10.2018	10.2018	70	70	99	1000	BT158	SP4
67	C7	1115162909	8.2018	10.2018	10.2018	70	70	99	1000	BT158	SP4
67	C9	1115213948	9.2018	11.2018	11.2018	70	70	18	3000	BT143	SP438
67	C71	1115227628	9.2018	11.2018	11.2018	70	70	18	665	BT43	SP480
67	C18	1115267866	10.2018	12.2018	12.2018	70	75	16	20000	BT97	SP70
67	C70	1115280929	10.2018	12.2018	12.2018	70	70	15	5000	BT84	SP121
67	C22	1115286431	10.2018	12.2018	12.2018	70	70	20	1000	BT177	SP38
67	C9	1115303455	10.2018	12.2018	12.2018	70	72	18	3000	BT143	SP438
67	C158	1115316833	10.2018	12.2018	12.2018	70	70	18	3000	BT81	SP413
67	C158	1115316833	10.2018	12.2018	12.2018	70	70	18	3000	BT81	SP413
67	C33	1115351473	11.2018	1.2019	1.2019	70	70	18	3000	BT65	SP382
67	C33	1115351473	11.2018	1.2019	1.2019	70	70	18	3000	BT65	SP382
67	C33	1115351473	11.2018	1.2019	1.2019	70	70	18	3000	BT65	SP382
67	C33	1115351473	11.2018	1.2019	1.2019	70	70	18	3000	BT65	SP382
67	C33	1115351473	11.2018	1.2019	1.2019	70	70	18	3000	BT65	SP382
67	C13	1115360080	11.2018	1.2019	1.2019	70	70	15	2500	BT48	SP269
67	C13	1115362600	11.2018	1.2019	1.2019	70	70	15	2500	BT72	SP158
67	C77	1115472067	1.2019	3.2019	3.2019	70	70	20	10000	BT12	SP30
67	C77	1115472067	1.2019	3.2019	3.2019	70	70	20	10000	BT12	SP30
67	C51	1115508210	1.2019	3.2019	3.2019	70	70	20	4000	BT228	SP469
67	C20	1115545337	2.2019	4.2019	4.2019	70	70	15	5000	BT99	SP320
67	C158	1115605445	3.2019	5.2019	5.2019	70	70	(blank)	1000	BT52	SP206
67	C158	1115605445	3.2019	5.2019	5.2019	70	70	15	1000	BT52	SP206
67	C158	1115605445	3.2019	5.2019	5.2019	70	70	15	16000	BT52	SP206
67	C158	1115605445	3.2019	5.2019	5.2019	70	70	15	5000	BT52	SP206
67	C158	1115605445	3.2019	5.2019	5.2019	70	70	15	15000	BT52	SP206
67	C158	1115605448	3.2019	5.2019	5.2019	70	70	(blank)	45000	BT52	SP206
67	C158	1115605452	3.2019	5.2019	5.2019	70	70	(blank)	45000	BT52	SP206
67	C158	1115605457	3.2019	5.2019	5.2019	70	70	(blank)	18000	BT52	SP206
67	C158	1115605457	3.2019	5.2019	5.2019	70	70	15	35000	BT52	SP206
67	C158	1115605457	3.2019	5.2019	5.2019	70	70	15	18000	BT52	SP206
67	C35	1115628460	3.2019	5.2019	6.2019	70	92	20	4000	BT238	SP542
67	C27	1115635530	3.2019	5.2019	5.2019	70	70	22	2000	BT5	SP13
67	C27	1115635530	3.2019	5.2019	5.2019	70	70	22	2000	BT5	SP13
67	C27	1115635530	3.2019	5.2019	5.2019	70	70	22	16000	BT5	SP13
67	C27	1115635530	3.2019	5.2019	5.2019	70	70	22	10000	BT5	SP13
67	C27	1115635530	3.2019	5.2019	5.2019	70	70	22	20000	BT5	SP13
67	C166	1115668973	4.2019	6.2019	6.2019	70	70	(blank)	30000	BT151	SP59
67	C71	1115673035	4.2019	6.2019	7.2019	70	100	15	2500	BT45	SP152
67	C51	1115675196	4.2019	6.2019	6.2019	70	70	18	3000	BT119	SP114
67	C158	1115688175	4.2019	6.2019	6.2019	70	70	15	7500	BT111	SP415
67	C158	1115688175	4.2019	6.2019	6.2019	70	72	15	2500	BT111	SP415
67	C158	1115688175	4.2019	6.2019	6.2019	70	72	15	2500	BT111	SP415
67	C158	1115688175	4.2019	6.2019	6.2019	70	72	15	5000	BT111	SP415
67	C158	1115688175	4.2019	6.2019	6.2019	70	72	15	12500	BT111	SP415
67	C158	1115688175	4.2019	6.2019	7.2019	70	84	15	10000	BT111	SP415
67	C158	1115688176	4.2019	6.2019	6.2019	70	70	15	30000	BT142	SP507
67	C158	1115688176	4.2019	6.2019	6.2019	70	70	15	35000	BT142	SP507
67	C22	1115690856	4.2019	6.2019	6.2019	70	70	20	1000	BT159	SP6
67	C22	1115690856	4.2019	6.2019	6.2019	70	70	20	9000	BT159	SP6
67	C22	1115690857	4.2019	6.2019	6.2019	70	70	20	4000	BT159	SP6
67	C22	1115690857	4.2019	6.2019	6.2019	70	70	20	4000	BT159	SP6
67	C22	1115690857	4.2019	6.2019	6.2019	70	70	20	2000	BT159	SP6
67	C22	1115693842	4.2019	6.2019	6.2019	70	70	(blank)	4000	BT159	SP6
67	C22	1115693842	4.2019	6.2019	6.2019	70	70	10	4000	BT159	SP6
67	C22	1115693842	4.2019	6.2019	6.2019	70	70	(blank)	1000	BT159	SP6
67	C22	1115693842	4.2019	6.2019	6.2019	70	70	10	2000	BT159	SP6
67	C22	1115693842	4.2019	6.2019	6.2019	70	70	10	1000	BT159	SP6
67	C22	1115693842	4.2019	6.2019	6.2019	70	70	10	3000	BT159	SP6
67	C158	1115698011	4.2019	6.2019	6.2019	70	70	15	20000	BT54	SP169
67	C22	1115715614	5.2019	7.2019	7.2019	70	70	15	5000	BT97	SP70
67	C22	1115745148	5.2019	7.2019	7.2019	70	70	20	10000	BT159	SP6
67	C166	1115772643	6.2019	8.2019	8.2019	70	70	15	10000	BT92	SP98
67	C166	1115772643	6.2019	8.2019	8.2019	70	70	15	10000	BT92	SP98
67	C7	1115805606	6.2019	8.2019	8.2019	70	70	20	2000	BT159	SP6
67	C7	1115805606	6.2019	8.2019	8.2019	70	71	20	6000	BT159	SP6
67	C71	1115823411	7.2019	9.2019	9.2019	70	70	15	7500	BT89	SP97
67	C134	1115861824	6.2019	8.2019	9.2019	70	76	20	11000	BT159	SP6
67	C7	1115865307	7.2019	9.2019	9.2019	70	70	15	2500	BT46	SP487
67	C40	1115876852	8.2019	10.2019	10.2019	70	70	15	2500	BT84	SP74
67	C71	1115917112	8.2019	10.2019	10.2019	70	70	18	3000	BT143	SP499
67	C149	1115942745	9.2019	11.2019	11.2019	70	70	15	4000	BT85	SP88
67	C71	1115943527	9.2019	11.2019	11.2019	70	72	20	2000	BT188	SP376
67	C8	1115980870	9.2019	11.2019	11.2019	70	70	15	2500	BT54	SP169
67	C51	1116007349	10.2019	12.2019	12.2019	70	71	22	2000	BT8	SP16
67	C8	1116061826	11.2019	1.2020	1.2020	70	70	20	2500	BT173	SP34
67	C8	1116061826	11.2019	1.2020	1.2020	70	70	20	5000	BT173	SP34
67	C8	1116061826	11.2019	1.2020	1.2020	70	92	18	2500	BT173	SP34
67	C35	1116089011	11.2019	1.2020	1.2020	70	70	12	2500	BT70	SP267
67	C8	1116091820	11.2019	1.2020	1.2020	70	72	12	2500	BT62	SP393
67	C51	1116124110	12.2019	2.2020	2.2020	70	70	18	1000	BT5	SP13
67	C51	1116124144	12.2019	2.2020	3.2020	70	100	18	5000	BT10	SP27
67	C148	1116130685	12.2019	2.2020	2.2020	70	70	18	1000	BT159	SP6
67	C148	1116130685	12.2019	2.2020	2.2020	70	70	18	2000	BT159	SP6
67	C148	1116130685	12.2019	2.2020	2.2020	70	70	18	2000	BT159	SP6
67	C148	1116130685	12.2019	2.2020	2.2020	70	70	18	3000	BT159	SP6
67	C8	1116133643	12.2019	2.2020	2.2020	70	70	12	5000	BT86	SP69
67	C134	1116149790	12.2019	2.2020	2.2020	70	78	12	2500	BT57	SP259
67	C51	1116161397	12.2019	2.2020	2.2020	70	70	12	2500	BT63	SP196
67	C144	1116162434	12.2019	2.2020	2.2020	70	70	12	5000	BT30	SP372
67	C19	1116167652	12.2019	2.2020	2.2020	70	70	12	2500	BT30	SP372
67	C38	1116173631	12.2019	2.2020	2.2020	70	70	12	5000	BT83	SP504
67	C38	1116173631	12.2019	2.2020	2.2020	70	70	12	2500	BT83	SP504
67	C38	1116173631	12.2019	2.2020	2.2020	70	70	12	2500	BT83	SP504
67	C43	1116177201	12.2019	2.2020	2.2020	70	70	12	1000	BT147	SP216
67	C71	1116195262	1.2020	3.2020	3.2020	70	70	18	2500	BT173	SP34
67	C158	1113302251	8.2017	10.2017	1.2018	70	151	18	2500	BT88	SP399
67	C158	1113302251	8.2017	10.2017	1.2018	70	164	18	2500	BT88	SP399
67	C158	1113302251	8.2017	10.2017	1.2018	70	151	18	17500	BT88	SP399
67	C51	1113324583	8.2017	10.2017	2.2018	70	182	99	2000	BT31	SP357
67	C79	1113335068	8.2017	10.2017	2.2018	70	191	16	750	BT214	SP443
67	C157	1113486687	9.2017	11.2017	1.2018	70	115	99	2500	BT57	SP259
67	C47	1113655474	9.2017	11.2017	3.2018	70	199	18	5000	BT62	SP183
67	C47	1113655474	9.2017	11.2017	3.2018	70	199	18	7500	BT62	SP183
67	C18	1113656457	9.2017	11.2017	3.2018	70	165	16	1000	BT245	SP342
67	C51	1113707442	11.2017	1.2018	4.2018	70	164	20	7500	BT10	SP27
67	C51	1113707442	11.2017	1.2018	4.2018	70	164	20	27500	BT10	SP27
67	C18	1113746282	11.2017	1.2018	2.2018	70	115	99	2500	BT137	SP304
67	C101	1113763117	11.2017	1.2018	2.2018	70	102	(blank)	8000	BT7	SP15
67	C47	1113786393	11.2017	1.2018	1.2018	70	73	18	380	BT152	SP483
67	C101	1113798698	11.2017	1.2018	1.2018	70	70	10	1330	BT97	SP508
67	C8	1113832841	11.2017	1.2018	4.2018	70	144	18	95	BT54	SP204
67	C8	1113832841	11.2017	1.2018	4.2018	70	144	18	190	BT54	SP204
67	C8	1113832841	11.2017	1.2018	4.2018	70	144	18	95	BT54	SP204
67	C8	1113832841	11.2017	1.2018	4.2018	70	144	18	190	BT54	SP204
67	C8	1113832841	11.2017	1.2018	4.2018	70	144	18	95	BT54	SP204
67	C59	1113837118	11.2017	1.2018	1.2018	70	70	18	5000	BT45	SP168
67	C107	1113857218	11.2017	1.2018	3.2018	70	116	26	2500	BT91	SP524
67	C119	1113876644	12.2017	2.2018	3.2018	70	104	(blank)	2500	BT137	SP304
67	C51	1113977434	12.2017	2.2018	4.2018	70	112	20	2500	BT70	SP267
67	C158	1113990250	12.2017	2.2018	2.2018	70	73	26	2500	BT111	SP415
67	C158	1113990250	12.2017	2.2018	3.2018	70	75	26	2500	BT111	SP415
67	C158	1113990253	12.2017	2.2018	2.2018	70	70	15	3000	BT41	SP150
67	C43	1113994556	12.2017	2.2018	3.2018	70	94	26	2500	BT105	SP85
67	C8	1114138784	1.2018	3.2018	7.2018	70	181	18	2500	BT45	SP152
67	C20	1114193174	2.2018	4.2018	4.2018	70	70	(blank)	2000	BT8	SP16
67	C30	1114201581	2.2018	4.2018	4.2018	70	74	18	2500	BT152	SP479
67	C30	1114201581	2.2018	4.2018	4.2018	70	74	18	2500	BT152	SP479
67	C30	1114201583	2.2018	4.2018	4.2018	70	83	18	2500	BT152	SP479
67	C30	1114201583	2.2018	4.2018	4.2018	70	83	18	2500	BT152	SP479
67	C30	1114201583	2.2018	4.2018	4.2018	70	83	18	10000	BT152	SP479
67	C30	1114201583	2.2018	4.2018	4.2018	70	83	18	10000	BT152	SP479
67	C47	1114201633	2.2018	4.2018	4.2018	70	70	16	90	BT42	SP391
67	C47	1114201633	2.2018	4.2018	4.2018	70	70	16	180	BT42	SP391
67	C27	1114217879	2.2018	4.2018	4.2018	70	78	9	10000	BT70	SP267
67	C27	1114217881	2.2018	4.2018	4.2018	70	78	9	2500	BT70	SP267
67	C27	1114217881	2.2018	4.2018	4.2018	70	78	9	7500	BT70	SP267
67	C107	1114219279	2.2018	4.2018	7.2018	70	164	18	2500	BT62	SP183
67	C51	1114225933	2.2018	4.2018	5.2018	70	116	18	2500	BT54	SP169
67	C18	1114248976	2.2018	4.2018	4.2018	70	70	26	95	BT87	SP288
67	C18	1114248976	2.2018	4.2018	4.2018	70	70	26	1425	BT87	SP288
67	C51	1114252976	2.2018	4.2018	4.2018	70	70	26	475	BT100	SP89
67	C38	1114298503	2.2018	4.2018	4.2018	70	72	18	2500	BT150	SP149
67	C70	1114338063	3.2018	5.2018	5.2018	70	78	18	2500	BT151	SP126
67	C7	1114358622	3.2018	5.2018	8.2018	70	165	12	2500	BT173	SP34
67	C125	1114415238	3.2018	5.2018	5.2018	70	74	26	2500	BT82	SP406
67	C159	1114472129	3.2018	5.2018	10.2018	70	196	18	3000	BT48	SP240
67	C159	1114472129	3.2018	5.2018	10.2018	70	196	18	3000	BT48	SP240
67	C8	1114515362	4.2018	6.2018	10.2018	70	211	13	3000	BT47	SP392
67	C8	1114515379	4.2018	6.2018	10.2018	70	211	18	3000	BT47	SP392
67	C8	1114515381	4.2018	6.2018	10.2018	70	211	18	3000	BT47	SP392
67	C38	1114541963	4.2018	6.2018	6.2018	70	72	18	2500	BT150	SP149
67	C51	1114546029	4.2018	6.2018	8.2018	70	136	(blank)	3000	BT185	SP164
67	C158	1114715967	5.2018	7.2018	8.2018	70	96	18	2500	BT91	SP524
67	C158	1114715967	5.2018	7.2018	8.2018	70	96	18	2500	BT91	SP524
67	C158	1114715967	5.2018	7.2018	8.2018	70	96	18	2500	BT91	SP524
67	C7	1114736829	5.2018	7.2018	7.2018	70	73	(blank)	1000	BT8	SP16
67	C7	1114736829	5.2018	7.2018	7.2018	70	73	(blank)	4000	BT8	SP16
67	C7	1114736829	5.2018	7.2018	7.2018	70	73	99	1000	BT8	SP16
67	C7	1114736829	5.2018	7.2018	7.2018	70	73	99	5000	BT8	SP16
67	C7	1114736829	5.2018	7.2018	8.2018	70	95	99	1000	BT8	SP16
67	C7	1114736829	5.2018	7.2018	8.2018	70	95	99	1000	BT8	SP16
67	C7	1114736829	5.2018	7.2018	8.2018	70	95	(blank)	2000	BT8	SP16
67	C7	1114736829	5.2018	7.2018	8.2018	70	95	(blank)	2000	BT8	SP16
67	C7	1114736829	5.2018	7.2018	8.2018	70	95	99	1000	BT8	SP16
67	C7	1114736831	5.2018	7.2018	7.2018	70	73	(blank)	16000	BT8	SP16
67	C7	1114736831	5.2018	7.2018	7.2018	70	73	(blank)	16000	BT8	SP16
67	C51	1114826596	6.2018	8.2018	8.2018	70	70	20	750	BT188	SP552
67	C18	1114899264	6.2018	8.2018	10.2018	70	134	(blank)	2000	BT145	SP388
67	C37	1114999526	7.2018	9.2018	9.2018	70	70	18	2500	BT45	SP168
67	C35	1115015200	7.2018	9.2018	9.2018	70	82	18	3000	BT185	SP164
67	C7	1115113224	8.2018	10.2018	10.2018	70	70	18	27500	BT82	SP406
67	C87	1115127240	8.2018	10.2018	10.2018	70	70	99	3000	BT158	SP4
67	C134	1115132072	8.2018	10.2018	10.2018	70	70	18	2500	BT57	SP259
67	C109	1115139718	8.2018	10.2018	10.2018	70	70	18	2500	BT62	SP393
67	C109	1115139718	8.2018	10.2018	10.2018	70	70	18	2500	BT62	SP393
67	C51	1115146379	8.2018	10.2018	4.2019	70	253	(blank)	3000	BT7	SP12
67	C71	1115163797	8.2018	10.2018	11.2018	70	79	99	1000	BT41	SP212
67	C71	1115236592	9.2018	11.2018	11.2018	70	70	16	5000	BT92	SP98
67	C70	1115367388	11.2018	1.2019	1.2019	70	70	15	5000	BT84	SP74
67	C20	1115488886	1.2019	3.2019	3.2019	70	70	15	5000	BT71	SP56
67	C20	1115488886	1.2019	3.2019	3.2019	70	70	15	5000	BT71	SP56
67	C20	1115488886	1.2019	3.2019	3.2019	70	70	15	7500	BT71	SP56
67	C20	1115488886	1.2019	3.2019	3.2019	70	70	15	10000	BT71	SP56
67	C20	1115488886	1.2019	3.2019	3.2019	70	70	15	10000	BT71	SP56
67	C20	1115488886	1.2019	3.2019	3.2019	70	70	15	5000	BT71	SP56
67	C20	1115488886	1.2019	3.2019	3.2019	70	70	15	5000	BT71	SP56
67	C20	1115488886	1.2019	3.2019	3.2019	70	70	15	5000	BT71	SP56
67	C20	1115488886	1.2019	3.2019	3.2019	70	70	15	10000	BT71	SP56
67	C20	1115488886	1.2019	3.2019	3.2019	70	70	15	12500	BT71	SP56
67	C163	1115494659	1.2019	3.2019	3.2019	70	70	15	2500	BT30	SP213
67	C70	1115548104	2.2019	4.2019	4.2019	70	70	15	2500	BT86	SP69
67	C18	1115561196	2.2019	4.2019	4.2019	70	70	15	3800	BT47	SP177
67	C79	1115572861	2.2019	4.2019	4.2019	70	70	(blank)	3800	BT131	SP436
67	C8	1115574420	2.2019	4.2019	4.2019	70	70	20	2000	BT218	SP446
67	C163	1115580460	3.2019	5.2019	5.2019	70	70	15	2500	BT137	SP304
67	C158	1115625019	3.2019	5.2019	5.2019	70	70	18	6000	BT141	SP221
67	C158	1115625019	3.2019	5.2019	5.2019	70	70	18	6000	BT141	SP221
67	C153	1115690516	4.2019	6.2019	6.2019	70	70	15	3800	BT88	SP398
67	C19	1115691811	4.2019	6.2019	6.2019	70	70	15	2500	BT62	SP183
67	C27	1115705970	5.2019	7.2019	7.2019	70	70	15	32500	BT70	SP267
67	C71	1115727260	5.2019	7.2019	7.2019	70	72	15	2500	BT131	SP323
67	C13	1115787981	6.2019	8.2019	8.2019	70	70	20	12000	BT206	SP447
67	C158	1115805558	6.2019	8.2019	9.2019	70	94	18	494	BT58	SP490
67	C158	1115805558	6.2019	8.2019	12.2019	70	169	18	2964	BT58	SP490
67	C166	1115818878	8.2019	9.2019	10.2019	70	72	24	4254	BT2	SP587
67	C166	1115818878	8.2019	9.2019	10.2019	70	72	24	4254	BT2	SP587
67	C166	1115818878	8.2019	9.2019	10.2019	70	72	24	4254	BT2	SP587
67	C20	1115902024	8.2019	10.2019	10.2019	70	70	20	2000	BT36	SP375
67	C7	1115966094	9.2019	11.2019	11.2019	70	72	24	2500	BT171	SP24
67	C7	1115966094	9.2019	11.2019	11.2019	70	80	24	2500	BT171	SP24
67	C7	1115966104	9.2019	11.2019	11.2019	70	80	24	5000	BT171	SP24
67	C7	1115966119	9.2019	11.2019	11.2019	70	80	24	2500	BT171	SP24
67	C7	1115966119	9.2019	11.2019	11.2019	70	80	24	5000	BT171	SP24
67	C7	1115966119	9.2019	11.2019	11.2019	70	80	24	2500	BT171	SP24
67	C158	1115969247	9.2019	11.2019	12.2019	70	91	15	2500	BT47	SP232
67	C158	1115969247	9.2019	11.2019	12.2019	70	91	15	2500	BT47	SP232
67	C158	1115969247	9.2019	11.2019	12.2019	70	101	15	2500	BT47	SP232
67	C158	1115969247	9.2019	11.2019	12.2019	70	101	15	2500	BT47	SP232
67	C145	1115979300	9.2019	11.2019	11.2019	70	70	15	5000	BT30	SP372
67	C13	1115994389	10.2019	12.2019	12.2019	70	84	15	2500	BT49	SP250
67	C8	1116050361	10.2019	12.2019	2.2020	70	119	21	6000	BT76	SP172
67	C159	1116061171	11.2019	1.2020	1.2020	70	70	12	2500	BT39	SP215
67	C158	1116063728	11.2019	1.2020	1.2020	70	71	12	97500	BT38	SP488
67	C158	1116063728	11.2019	1.2020	1.2020	70	77	12	7500	BT38	SP488
67	C158	1116063728	11.2019	1.2020	1.2020	70	78	12	12500	BT38	SP488
67	C158	1116063728	11.2019	1.2020	1.2020	70	78	12	42500	BT38	SP488
67	C7	1116106971	11.2019	1.2020	2.2020	70	101	18	1000	BT159	SP6
67	C7	1116106971	11.2019	1.2020	2.2020	70	101	18	1000	BT159	SP6
67	C7	1116106976	11.2019	1.2020	2.2020	70	80	18	3000	BT159	SP6
67	C7	1116106978	11.2019	1.2020	2.2020	70	80	18	3000	BT159	SP6
67	C51	1116111928	11.2019	1.2020	3.2020	70	104	10	2000	BT186	SP333
67	C47	1116119693	12.2019	2.2020	2.2020	70	81	18	2000	BT234	SP539
67	C51	1116130166	12.2019	2.2020	2.2020	70	70	18	2500	BT10	SP27
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	7000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	7000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	72	22	9000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	72	22	2000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	79	22	1000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	1000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	1000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	85	22	21000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	85	22	21000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	2000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	5000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	2000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	7000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	10000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	85	22	21000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	79	22	9000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	80	22	1000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	2000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	2000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	2000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	84	22	2000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	87	22	2000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	87	22	2000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	70	22	1000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	70	22	18000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	70	22	1000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	70	22	79000	BT5	SP13
67	C158	1116145034	12.2019	2.2020	2.2020	70	70	22	1000	BT5	SP13
67	C158	1116145042	12.2019	2.2020	3.2020	70	93	18	6000	BT141	SP221
67	C158	1116145042	12.2019	2.2020	3.2020	70	93	18	3000	BT141	SP221
67	C158	1116145042	12.2019	2.2020	3.2020	70	93	18	12000	BT141	SP221
67	C158	1116145042	12.2019	2.2020	3.2020	70	100	18	3000	BT141	SP221
67	C158	1116145042	12.2019	2.2020	3.2020	69	99	18	6000	BT141	SP221
67	C158	1116145042	12.2019	2.2020	3.2020	69	99	18	6000	BT141	SP221
67	C158	1116145042	12.2019	2.2020	3.2020	69	99	18	15000	BT141	SP221
67	C158	1116177601	12.2019	2.2020	2.2020	69	69	12	10000	BT151	SP126
67	C158	1116177601	12.2019	2.2020	2.2020	69	69	12	10000	BT151	SP126
67	C158	1116177601	12.2019	2.2020	2.2020	69	69	12	7500	BT151	SP126
67	C158	1116177601	12.2019	2.2020	2.2020	69	69	12	2500	BT151	SP126
67	C17	1116197258	1.2020	3.2020	3.2020	69	69	12	5000	BT38	SP488
67	C51	1116215516	1.2020	3.2020	3.2020	69	69	12	2500	BT82	SP406
67	C61	1113290312	8.2017	10.2017	1.2018	69	172	12	2500	BT30	SP213
67	C157	1113493386	9.2017	11.2017	1.2018	69	134	99	2500	BT30	SP213
67	C166	1113570525	10.2017	12.2017	1.2018	69	124	99	1000	BT31	SP357
67	C166	1113570525	10.2017	12.2017	1.2018	69	124	99	3000	BT31	SP357
67	C158	1113837640	11.2017	1.2018	1.2018	69	69	11	500	BT145	SP175
67	C71	1113844627	11.2017	1.2018	4.2018	69	156	15	2500	BT97	SP70
67	C71	1113914595	12.2017	2.2018	4.2018	69	129	16	750	BT228	SP374
67	C135	1114024711	1.2018	3.2018	3.2018	69	90	26	2500	BT87	SP79
67	C51	1114073127	1.2018	3.2018	4.2018	69	99	98	180	BT41	SP486
67	C51	1114073127	1.2018	3.2018	4.2018	69	99	98	225	BT41	SP486
67	C107	1114081949	1.2018	3.2018	3.2018	69	80	26	2500	BT86	SP69
67	C71	1114101186	1.2018	3.2018	3.2018	69	76	26	2500	BT86	SP69
67	C71	1114193886	2.2018	4.2018	4.2018	69	89	(blank)	5000	BT107	SP295
67	C71	1114193886	2.2018	4.2018	4.2018	69	89	(blank)	5000	BT107	SP295
67	C71	1114193886	2.2018	4.2018	4.2018	69	90	26	5000	BT107	SP295
67	C101	1114270339	2.2018	4.2018	10.2018	69	242	18	1000	BT145	SP187
67	C101	1114270339	2.2018	4.2018	10.2018	69	242	18	1000	BT145	SP187
67	C83	1114315559	2.2018	4.2018	4.2018	69	69	20	1000	BT158	SP4
67	C18	1114327393	3.2018	4.2018	8.2018	69	188	18	1000	BT147	SP216
67	C18	1114327393	3.2018	4.2018	8.2018	69	188	18	1000	BT147	SP216
67	C18	1114327393	3.2018	4.2018	8.2018	69	188	18	3000	BT147	SP216
67	C17	1114353640	3.2018	5.2018	5.2018	69	69	18	665	BT38	SP464
67	C29	1114366078	3.2018	5.2018	6.2018	69	97	15	16926	BT147	SP184
67	C29	1114366078	3.2018	5.2018	6.2018	69	97	15	43	BT147	SP184
67	C29	1114366078	3.2018	5.2018	6.2018	69	97	15	3876	BT147	SP184
67	C29	1114366078	3.2018	5.2018	6.2018	69	97	15	1091	BT147	SP184
67	C29	1114366078	3.2018	5.2018	6.2018	69	97	15	16966	BT147	SP184
67	C29	1114366078	3.2018	5.2018	6.2018	69	97	15	56024	BT147	SP184
67	C29	1114366078	3.2018	5.2018	6.2018	69	97	15	43	BT147	SP184
67	C107	1114366485	3.2018	5.2018	8.2018	69	170	(blank)	5000	BT13	SP31
67	C71	1114367514	3.2018	5.2018	10.2018	69	218	(blank)	2500	BT38	SP488
